ID,Sex,Genetic_line,Replicate,Treatment,Date of Eclosion,Date of Death,Group
B_FW2_21,M,B,2,FW,8/9/2023,17/9/2023,B_FW
B_FW2_22,F,B,2,FW,8/9/2023,,B_FW
B_FW2_23,F,B,2,FW,9/9/2023,,B_FW
B_FW2_24,F,B,2,FW,8/9/2023,,B_FW
B_FW2_25,M,B,2,FW,7/9/2023,,B_FW
B_FW2_26,M,B,2,FW,7/9/2023,14/9/2023,B_FW
B_FW2_27,M,B,2,FW,6/9/2023,16/9/2023,B_FW
B_FW2_28,M,B,2,FW,7/9/2023,,B_FW
B_FW2_29,M,B,2,FW,9/9/2023,,B_FW
B_FW2_30,F,B,2,FW,9/9/2023,,B_FW
B_FW2_31,M,B,2,FW,9/9/2023,14/9/2023,B_FW
B_FW2_32,M,B,2,FW,7/9/2023,,B_FW
B_FW2_33,F,B,2,FW,9/9/2023,17/9/2023,B_FW
B_FW2_34,F,B,2,FW,9/9/2023,,B_FW
B_FW2_35,F,B,2,FW,9/9/2023,16/9/2023,B_FW
B_FW2_36,M,B,2,FW,9/9/2023,,B_FW
B_FW2_37,M,B,2,FW,8/9/2023,13/9/2023,B_FW
B_FW2_38,M,B,2,FW,8/9/2023,,B_FW
B_FW2_39,M,B,2,FW,8/9/2023,,B_FW
B_FW2_40,M,B,2,FW,8/9/2023,13/9/2023,B_FW
B_FW2_41,M,B,2,FW,9/9/2023,,B_FW
B_FW2_42,M,B,2,FW,9/9/2023,,B_FW
B_FW2_44,M,B,2,FW,7/9/2023,,B_FW
B_FW2_45,M,B,2,FW,10/9/2023,,B_FW
B_FW2_46,F,B,2,FW,9/9/2023,,B_FW
B_FW2_47,F,B,2,FW,8/9/2023,13/9/2023,B_FW
B_FW2_48,F,B,2,FW,10/9/2023,,B_FW
B_FW2_49,F,B,2,FW,8/9/2023,13/9/2023,B_FW
B_FW2_50,F,B,2,FW,9/9/2023,,B_FW
B_FW2_51,F,B,2,FW,9/9/2023,,B_FW
B_FW2_52,F,B,2,FW,10/9/2023,,B_FW
B_FW2_53,F,B,2,FW,10/9/2023,,B_FW
B_FW2_54,M,B,2,FW,9/9/2023,,B_FW
B_FW2_55,F,B,2,FW,9/9/2023,,B_FW
B_FW2_56,M,B,2,FW,9/9/2023,,B_FW
B_FW2_57,F,B,2,FW,10/9/2023,,B_FW
B_FW2_58,M,B,2,FW,10/9/2023,,B_FW
B_FW2_59,M,B,2,FW,9/9/2023,,B_FW
B_FW2_60,F,B,2,FW,9/9/2023,,B_FW
B_FW2_61,M,B,2,FW,10/9/2023,,B_FW
B_FW2_62,M,B,2,FW,10/9/2023,,B_FW
B_FW2_63,F,B,2,FW,10/9/2023,26/9/2023,B_FW
B_FW2_64,F,B,2,FW,10/9/2023,,B_FW
B_FW2_65,M,B,2,FW,10/9/2023,,B_FW
B_FW2_66,F,B,2,FW,10/9/2023,,B_FW
B_FW2_67,F,B,2,FW,10/9/2023,,B_FW
B_FW2_68,F,B,2,FW,10/9/2023,16/9/2023,B_FW
B_FW2_70,F,B,2,FW,13/9/2023,28/9/2023,B_FW
B_FW2_71,F,B,2,FW,12/9/2023,19/9/2023,B_FW
B_FW2_72,M,B,2,FW,13/9/2023,28/9/2023,B_FW
B_FW2_73,F,B,2,FW,15/9/2023,21/9/2023,B_FW
B_FW2_74,M,B,2,FW,14/9/2023,7/10/2023,B_FW
B_FW2_75,M,B,2,FW,20/9/2023,2/10/2023,B_FW
B_FW2_76,F,B,2,FW,19/9/2023,30/9/2023,B_FW
B_FW2_77,F,B,2,FW,23/9/2023,3/10/2023,B_FW
B_FW2_78,M,B,2,FW,23/9/2023,3/10/2023,B_FW
B_FW2_79,F,B,2,FW,20/9/2023,5/10/2023,B_FW
B_FW2_80,M,B,2,FW,30/9/2023,16/10/2023,B_FW
B_FW2_81,M,B,2,FW,5/10/2023,23/10/2023,B_FW
B_FW3_01,F,B,3,FW,6/9/2023,13/9/2023,B_FW
B_FW3_02,F,B,3,FW,7/9/2023,16/9/2023,B_FW
B_FW3_03,M,B,3,FW,6/9/2023,17/9/2023,B_FW
B_FW3_04,M,B,3,FW,5/9/2023,,B_FW
B_FW3_05,F,B,3,FW,6/9/2023,16/9/2023,B_FW
B_FW3_06,F,B,3,FW,6/9/2023,14/9/2023,B_FW
B_FW3_07,F,B,3,FW,5/9/2023,,B_FW
B_FW3_08,F,B,3,FW,6/9/2023,16/9/2023,B_FW
B_FW3_09,F,B,3,FW,6/9/2023,17/9/2023,B_FW
B_FW3_10,F,B,3,FW,7/9/2023,22/9/2023,B_FW
B_FW3_11,M,B,3,FW,5/9/2023,,B_FW
B_FW3_12,M,B,3,FW,5/9/2023,,B_FW
B_FW3_13,F,B,3,FW,6/9/2023,17/9/2023,B_FW
B_FW3_14,F,B,3,FW,5/9/2023,,B_FW
B_FW3_15,M,B,3,FW,7/9/2023,17/9/2023,B_FW
B_FW3_16,F,B,3,FW,6/9/2023,16/9/2023,B_FW
B_FW3_17,M,B,3,FW,6/9/2023,18/9/2023,B_FW
B_FW3_18,F,B,3,FW,6/9/2023,,B_FW
B_FW3_19,F,B,3,FW,5/9/2023,,B_FW
B_FW3_20,M,B,3,FW,8/9/2023,,B_FW
B_FW3_21,F,B,3,FW,7/9/2023,,B_FW
B_FW3_22,F,B,3,FW,8/9/2023,,B_FW
B_FW3_23,M,B,3,FW,7/9/2023,19/9/2023,B_FW
B_FW3_24,F,B,3,FW,8/9/2023,,B_FW
B_FW3_25,M,B,3,FW,7/9/2023,16/9/2023,B_FW
B_FW3_26,M,B,3,FW,8/9/2023,,B_FW
B_FW3_27,M,B,3,FW,6/9/2023,13/9/2023,B_FW
B_FW3_28,M,B,3,FW,8/9/2023,13/9/2023,B_FW
B_FW3_29,M,B,3,FW,7/9/2023,14/9/2023,B_FW
B_FW3_30,F,B,3,FW,7/9/2023,16/9/2023,B_FW
B_FW3_31,F,B,3,FW,8/9/2023,,B_FW
B_FW3_32,F,B,3,FW,8/9/2023,,B_FW
B_FW3_33,M,B,3,FW,9/9/2023,,B_FW
B_FW3_34,M,B,3,FW,8/9/2023,,B_FW
B_FW3_35,F,B,3,FW,8/9/2023,,B_FW
B_FW3_36,M,B,3,FW,9/9/2023,,B_FW
B_FW3_37,M,B,3,FW,8/9/2023,13/9/2023,B_FW
B_FW3_38,M,B,3,FW,8/9/2023,17/9/2023,B_FW
B_FW3_39,M,B,3,FW,9/9/2023,,B_FW
B_FW3_40,F,B,3,FW,9/9/2023,,B_FW
B_FW3_41,F,B,3,FW,8/9/2023,13/9/2023,B_FW
B_FW3_42,M,B,3,FW,9/9/2023,,B_FW
B_FW3_43,M,B,3,FW,8/9/2023,,B_FW
B_FW3_44,F,B,3,FW,8/9/2023,,B_FW
B_FW3_45,M,B,3,FW,9/9/2023,,B_FW
B_FW3_46,F,B,3,FW,8/9/2023,,B_FW
B_FW3_47,F,B,3,FW,8/9/2023,,B_FW
B_FW3_48,M,B,3,FW,8/9/2023,13/9/2023,B_FW
B_FW3_49,M,B,3,FW,7/9/2023,16/9/2023,B_FW
B_FW3_50,M,B,3,FW,10/9/2023,16/9/2023,B_FW
B_FW3_51,M,B,3,FW,9/9/2023,,B_FW
B_FW3_52,M,B,3,FW,9/9/2023,,B_FW
B_FW3_53,M,B,3,FW,9/9/2023,,B_FW
B_FW3_54,M,B,3,FW,9/9/2023,19/9/2023,B_FW
B_FW3_55,F,B,3,FW,9/9/2023,19/9/2023,B_FW
B_FW3_56,M,B,3,FW,10/9/2023,22/9/2023,B_FW
B_FW3_58,F,B,3,FW,9/9/2023,,B_FW
B_FW3_59,M,B,3,FW,9/9/2023,,B_FW
B_FW3_60,M,B,3,FW,9/9/2023,,B_FW
B_FW3_61,F,B,3,FW,9/9/2023,,B_FW
B_FW3_62,F,B,3,FW,9/9/2023,18/9/2023,B_FW
B_FW3_63,F,B,3,FW,9/9/2023,15/9/2023,B_FW
B_FW3_64,F,B,3,FW,10/9/2023,,B_FW
B_FW3_65,M,B,3,FW,10/9/2023,,B_FW
B_FW3_66,M,B,3,FW,10/9/2023,16/9/2023,B_FW
B_FW3_67,M,B,3,FW,11/9/2023,23/9/2023,B_FW
B_FW3_68,F,B,3,FW,10/9/2023,,B_FW
B_FW3_69,M,B,3,FW,11/9/2023,22/9/2023,B_FW
B_FW3_70,F,B,3,FW,11/9/2023,23/9/2023,B_FW
B_FW3_71,M,B,3,FW,19/9/2023,29/9/2023,B_FW
B_FW3_72,F,B,3,FW,20/9/2023,1/10/2023,B_FW
B_FW3_73,M,B,3,FW,19/9/2023,5/10/2023,B_FW
B_FW3_74,F,B,3,FW,19/9/2023,29/9/2023,B_FW
B_FW3_75,F,B,3,FW,23/9/2023,4/10/2023,B_FW
B_FW3_76,F,B,3,FW,25/9/2023,9/10/2023,B_FW
B_FW3_77,F,B,3,FW,20/9/2023,28/9/2023,B_FW
D_FW1_01,M,D,1,FW,6/9/2023,16/9/2023,D_FW
D_FW1_02,M,D,1,FW,6/9/2023,13/9/2023,D_FW
D_FW1_03,M,D,1,FW,6/9/2023,16/9/2023,D_FW
D_FW1_04,M,D,1,FW,7/9/2023,,D_FW
D_FW1_05,M,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_06,M,D,1,FW,6/9/2023,17/9/2023,D_FW
D_FW1_07,F,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_08,F,D,1,FW,6/9/2023,16/9/2023,D_FW
D_FW1_09,M,D,1,FW,7/9/2023,21/9/2023,D_FW
D_FW1_10,F,D,1,FW,6/9/2023,14/9/2023,D_FW
D_FW1_11,M,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_12,M,D,1,FW,5/9/2023,,D_FW
D_FW1_13,F,D,1,FW,7/9/2023,,D_FW
D_FW1_14,F,D,1,FW,7/9/2023,18/9/2023,D_FW
D_FW1_15,M,D,1,FW,7/9/2023,,D_FW
D_FW1_16,M,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_17,F,D,1,FW,7/9/2023,,D_FW
D_FW1_18,M,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_19,M,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_20,M,D,1,FW,7/9/2023,20/9/2023,D_FW
D_FW1_21,F,D,1,FW,7/9/2023,,D_FW
D_FW1_22,F,D,1,FW,7/9/2023,,D_FW
D_FW1_23,M,D,1,FW,8/9/2023,,D_FW
D_FW1_24,M,D,1,FW,7/9/2023,22/9/2023,D_FW
D_FW1_25,F,D,1,FW,7/9/2023,,D_FW
D_FW1_26,F,D,1,FW,8/9/2023,13/9/2023,D_FW
D_FW1_27,M,D,1,FW,8/9/2023,,D_FW
D_FW1_28,M,D,1,FW,8/9/2023,,D_FW
D_FW1_29,F,D,1,FW,7/9/2023,,D_FW
D_FW1_30,F,D,1,FW,8/9/2023,21/9/2023,D_FW
D_FW1_31,F,D,1,FW,8/9/2023,,D_FW
D_FW1_32,M,D,1,FW,6/9/2023,,D_FW
D_FW1_33,M,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_34,M,D,1,FW,8/9/2023,,D_FW
D_FW1_35,M,D,1,FW,7/9/2023,17/9/2023,D_FW
D_FW1_36,M,D,1,FW,8/9/2023,,D_FW
D_FW1_37,M,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_38,M,D,1,FW,7/9/2023,16/9/2023,D_FW
D_FW1_39,M,D,1,FW,7/9/2023,19/9/2023,D_FW
D_FW1_40,M,D,1,FW,8/9/2023,,D_FW
D_FW1_41,F,D,1,FW,6/9/2023,13/9/2023,D_FW
D_FW1_42,M,D,1,FW,8/9/2023,,D_FW
D_FW1_43,M,D,1,FW,6/9/2023,16/9/2023,D_FW
D_FW1_44,F,D,1,FW,7/9/2023,,D_FW
D_FW1_45,F,D,1,FW,8/9/2023,,D_FW
D_FW1_46,F,D,1,FW,8/9/2023,16/9/2023,D_FW
D_FW1_47,M,D,1,FW,7/9/2023,,D_FW
D_FW1_48,M,D,1,FW,7/9/2023,14/9/2023,D_FW
D_FW1_49,F,D,1,FW,7/9/2023,,D_FW
D_FW1_50,M,D,1,FW,7/9/2023,,D_FW
D_FW1_51,F,D,1,FW,7/9/2023,14/9/2023,D_FW
D_FW1_52,F,D,1,FW,6/9/2023,16/9/2023,D_FW
D_FW1_53,F,D,1,FW,8/9/2023,17/9/2023,D_FW
D_FW1_54,M,D,1,FW,9/9/2023,19/9/2023,D_FW
D_FW1_55,F,D,1,FW,8/9/2023,,D_FW
D_FW1_56,M,D,1,FW,8/9/2023,,D_FW
D_FW1_57,M,D,1,FW,9/9/2023,22/9/2023,D_FW
D_FW1_59,F,D,1,FW,8/9/2023,17/9/2023,D_FW
D_FW1_60,M,D,1,FW,8/9/2023,,D_FW
D_FW1_61,F,D,1,FW,8/9/2023,16/9/2023,D_FW
D_FW1_62,M,D,1,FW,8/9/2023,,D_FW
D_FW1_63,M,D,1,FW,8/9/2023,,D_FW
D_FW1_64,M,D,1,FW,9/9/2023,14/9/2023,D_FW
D_FW1_65,F,D,1,FW,8/9/2023,,D_FW
D_FW1_66,M,D,1,FW,9/9/2023,19/9/2023,D_FW
D_FW1_67,F,D,1,FW,9/9/2023,14/9/2023,D_FW
D_FW1_68,F,D,1,FW,8/9/2023,,D_FW
D_FW1_69,F,D,1,FW,9/9/2023,14/9/2023,D_FW
D_FW1_70,M,D,1,FW,8/9/2023,13/9/2023,D_FW
D_FW1_71,M,D,1,FW,8/9/2023,,D_FW
D_FW1_72,F,D,1,FW,9/9/2023,14/9/2023,D_FW
D_FW1_73,F,D,1,FW,8/9/2023,20/9/2023,D_FW
D_FW1_74,F,D,1,FW,9/9/2023,24/9/2023,D_FW
D_FW1_75,M,D,1,FW,14/9/2023,21/9/2023,D_FW
D_FW1_76,F,D,1,FW,16/9/2023,24/9/2023,D_FW
D_FW1_77,F,D,1,FW,16/9/2023,23/9/2023,D_FW
D_FW1_78,F,D,1,FW,14/9/2023,24/9/2023,D_FW
D_FW1_79,F,D,1,FW,14/9/2023,26/9/2023,D_FW
D_FW1_80,M,D,1,FW,14/9/2023,5/10/2023,D_FW
D_FW1_81,M,D,1,FW,14/9/2023,28/9/2023,D_FW
D_FW1_82,M,D,1,FW,14/9/2023,22/9/2023,D_FW
D_FW1_83,M,D,1,FW,14/9/2023,29/9/2023,D_FW
D_FW1_84,F,D,1,FW,8/9/2023,17/9/2023,D_FW
D_FW1_85,M,D,1,FW,11/9/2023,20/9/2023,D_FW
D_FW1_86,F,D,1,FW,11/9/2023,20/9/2023,D_FW
D_FW1_87,M,D,1,FW,16/9/2023,28/9/2023,D_FW
D_FW1_88,M,D,1,FW,17/9/2023,28/9/2023,D_FW
D_FW1_89,M,D,1,FW,20/9/2023,29/9/2023,D_FW
D_FW1_90,F,D,1,FW,24/9/2023,2/10/2023,D_FW
D_FW2_01,F,D,2,FW,7/9/2023,11/9/2023,D_FW
D_FW2_02,M,D,2,FW,7/9/2023,17/9/2023,D_FW
D_FW2_03,F,D,2,FW,7/9/2023,16/9/2023,D_FW
D_FW2_04,F,D,2,FW,7/9/2023,16/9/2023,D_FW
D_FW2_05,F,D,2,FW,7/9/2023,14/9/2023,D_FW
D_FW2_06,F,D,2,FW,7/9/2023,17/9/2023,D_FW
D_FW2_07,F,D,2,FW,7/9/2023,19/9/2023,D_FW
D_FW2_08,F,D,2,FW,6/9/2023,13/9/2023,D_FW
D_FW2_09,M,D,2,FW,7/9/2023,20/9/2023,D_FW
D_FW2_10,M,D,2,FW,7/9/2023,17/9/2023,D_FW
D_FW2_12,M,D,2,FW,7/9/2023,22/9/2023,D_FW
D_FW2_13,M,D,2,FW,7/9/2023,14/9/2023,D_FW
D_FW2_14,M,D,2,FW,8/9/2023,18/9/2023,D_FW
D_FW2_15,M,D,2,FW,7/9/2023,26/9/2023,D_FW
D_FW2_16,F,D,2,FW,7/9/2023,14/9/2023,D_FW
D_FW2_17,M,D,2,FW,8/9/2023,,D_FW
D_FW2_18,M,D,2,FW,7/9/2023,14/9/2023,D_FW
D_FW2_19,M,D,2,FW,7/9/2023,16/9/2023,D_FW
D_FW2_20,M,D,2,FW,8/9/2023,,D_FW
D_FW2_21,M,D,2,FW,8/9/2023,,D_FW
D_FW2_22,F,D,2,FW,7/9/2023,16/9/2023,D_FW
D_FW2_23,F,D,2,FW,8/9/2023,,D_FW
D_FW2_24,F,D,2,FW,8/9/2023,13/9/2023,D_FW
D_FW2_25,M,D,2,FW,7/9/2023,17/9/2023,D_FW
D_FW2_26,M,D,2,FW,7/9/2023,17/9/2023,D_FW
D_FW2_27,M,D,2,FW,8/9/2023,21/9/2023,D_FW
D_FW2_28,M,D,2,FW,8/9/2023,,D_FW
D_FW2_29,M,D,2,FW,8/9/2023,,D_FW
D_FW2_30,M,D,2,FW,8/9/2023,,D_FW
D_FW2_31,F,D,2,FW,8/9/2023,,D_FW
D_FW2_32,M,D,2,FW,9/9/2023,28/9/2023,D_FW
D_FW2_33,F,D,2,FW,8/9/2023,,D_FW
D_FW2_34,F,D,2,FW,8/9/2023,,D_FW
D_FW2_35,M,D,2,FW,9/9/2023,18/9/2023,D_FW
D_FW2_36,F,D,2,FW,9/9/2023,,D_FW
D_FW2_37,M,D,2,FW,9/9/2023,28/9/2023,D_FW
D_FW2_38,M,D,2,FW,8/9/2023,,D_FW
D_FW2_39,F,D,2,FW,9/9/2023,,D_FW
D_FW2_40,M,D,2,FW,9/9/2023,20/9/2023,D_FW
D_FW2_41,F,D,2,FW,8/9/2023,,D_FW
D_FW2_42,M,D,2,FW,8/9/2023,,D_FW
D_FW2_43,M,D,2,FW,8/9/2023,17/9/2023,D_FW
D_FW2_44,F,D,2,FW,9/9/2023,14/9/2023,D_FW
D_FW2_45,F,D,2,FW,8/9/2023,13/9/2023,D_FW
D_FW2_46,M,D,2,FW,8/9/2023,,D_FW
D_FW2_47,F,D,2,FW,8/9/2023,,D_FW
D_FW2_48,M,D,2,FW,8/9/2023,,D_FW
D_FW2_49,M,D,2,FW,9/9/2023,26/9/2023,D_FW
D_FW2_50,M,D,2,FW,9/9/2023,14/9/2023,D_FW
D_FW2_51,F,D,2,FW,9/9/2023,16/9/2023,D_FW
D_FW2_52,F,D,2,FW,9/9/2023,,D_FW
D_FW2_53,F,D,2,FW,10/9/2023,,D_FW
D_FW2_54,F,D,2,FW,9/9/2023,,D_FW
D_FW2_55,M,D,2,FW,8/9/2023,,D_FW
D_FW2_56,F,D,2,FW,9/9/2023,17/9/2023,D_FW
D_FW2_57,M,D,2,FW,8/9/2023,20/9/2023,D_FW
D_FW2_58,M,D,2,FW,9/9/2023,16/9/2023,D_FW
D_FW2_59,F,D,2,FW,9/9/2023,,D_FW
D_FW2_60,F,D,2,FW,10/9/2023,,D_FW
D_FW2_61,M,D,2,FW,8/9/2023,16/9/2023,D_FW
D_FW2_62,F,D,2,FW,9/9/2023,17/9/2023,D_FW
D_FW2_63,F,D,2,FW,9/9/2023,,D_FW
D_FW2_64,F,D,2,FW,11/9/2023,23/9/2023,D_FW
D_FW2_65,F,D,2,FW,11/9/2023,20/9/2023,D_FW
D_FW2_66,F,D,2,FW,11/9/2023,28/9/2023,D_FW
D_FW2_67,F,D,2,FW,11/9/2023,17/9/2023,D_FW
D_FW2_68,M,D,2,FW,12/9/2023,30/9/2023,D_FW
D_FW2_69,F,D,2,FW,10/9/2023,27/9/2023,D_FW
D_FW2_70,M,D,2,FW,10/9/2023,,D_FW
D_FW2_71,M,D,2,FW,10/9/2023,27/9/2023,D_FW
D_FW2_72,F,D,2,FW,13/9/2023,22/9/2023,D_FW
D_FW2_73,M,D,2,FW,11/9/2023,22/9/2023,D_FW
D_FW2_74,M,D,2,FW,12/9/2023,22/9/2023,D_FW
D_FW2_75,M,D,2,FW,12/9/2023,22/9/2023,D_FW
D_FW2_76,F,D,2,FW,13/9/2023,21/9/2023,D_FW
D_FW2_77,F,D,2,FW,14/9/2023,21/9/2023,D_FW
D_FW2_78,M,D,2,FW,12/9/2023,26/9/2023,D_FW
D_FW2_79,F,D,2,FW,14/9/2023,21/9/2023,D_FW
D_FW2_80,F,D,2,FW,13/9/2023,23/9/2023,D_FW
D_FW2_81,M,D,2,FW,14/9/2023,26/9/2023,D_FW
D_FW2_82,M,D,2,FW,15/9/2023,28/9/2023,D_FW
D_FW2_83,M,D,2,FW,16/9/2023,2/10/2023,D_FW
D_FW2_84,M,D,2,FW,16/9/2023,29/9/2023,D_FW
D_FW2_85,M,D,2,FW,17/9/2023,28/9/2023,D_FW
D_FW2_86,F,D,2,FW,19/9/2023,29/9/2023,D_FW
D_FW2_87,M,D,2,FW,19/9/2023,30/9/2023,D_FW
D_FW2_88,M,D,2,FW,20/9/2023,28/9/2023,D_FW
D_FW2_89,F,D,2,FW,20/9/2023,2/10/2023,D_FW
D_FW2_90,F,D,2,FW,21/9/2023,2/10/2023,D_FW
D_FW3_01,F,D,3,FW,6/9/2023,17/9/2023,D_FW
D_FW3_02,F,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_03,M,D,3,FW,6/9/2023,18/9/2023,D_FW
D_FW3_04,F,D,3,FW,5/9/2023,,D_FW
D_FW3_05,F,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_06,F,D,3,FW,6/9/2023,19/9/2023,D_FW
D_FW3_07,F,D,3,FW,6/9/2023,13/9/2023,D_FW
D_FW3_08,M,D,3,FW,6/9/2023,22/9/2023,D_FW
D_FW3_09,M,D,3,FW,6/9/2023,30/9/2023,D_FW
D_FW3_10,F,D,3,FW,6/9/2023,16/9/2023,D_FW
D_FW3_11,M,D,3,FW,7/9/2023,18/9/2023,D_FW
D_FW3_12,M,D,3,FW,5/9/2023,,D_FW
D_FW3_13,M,D,3,FW,6/9/2023,13/9/2023,D_FW
D_FW3_14,M,D,3,FW,7/9/2023,17/9/2023,D_FW
D_FW3_15,M,D,3,FW,5/9/2023,,D_FW
D_FW3_16,F,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_17,F,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_18,M,D,3,FW,7/9/2023,17/9/2023,D_FW
D_FW3_19,F,D,3,FW,6/9/2023,,D_FW
D_FW3_20,M,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_21,M,D,3,FW,7/9/2023,14/9/2023,D_FW
D_FW3_22,M,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_23,F,D,3,FW,7/9/2023,17/9/2023,D_FW
D_FW3_24,M,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_25,F,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_26,M,D,3,FW,8/9/2023,16/9/2023,D_FW
D_FW3_27,M,D,3,FW,7/9/2023,17/9/2023,D_FW
D_FW3_28,F,D,3,FW,7/9/2023,16/9/2023,D_FW
D_FW3_29,M,D,3,FW,7/9/2023,,D_FW
D_FW3_30,F,D,3,FW,7/9/2023,14/9/2023,D_FW
D_FW3_31,F,D,3,FW,8/9/2023,,D_FW
D_FW3_32,M,D,3,FW,8/9/2023,13/9/2023,D_FW
D_FW3_34,M,D,3,FW,6/9/2023,22/9/2023,D_FW
D_FW3_35,F,D,3,FW,8/9/2023,13/9/2023,D_FW
D_FW3_36,M,D,3,FW,8/9/2023,13/9/2023,D_FW
D_FW3_37,F,D,3,FW,8/9/2023,13/9/2023,D_FW
D_FW3_39,M,D,3,FW,8/9/2023,,D_FW
D_FW3_40,M,D,3,FW,8/9/2023,,D_FW
D_FW3_41,F,D,3,FW,9/9/2023,,D_FW
D_FW3_42,M,D,3,FW,8/9/2023,,D_FW
D_FW3_43,F,D,3,FW,9/9/2023,16/9/2023,D_FW
D_FW3_44,M,D,3,FW,8/9/2023,13/9/2023,D_FW
D_FW3_45,M,D,3,FW,8/9/2023,,D_FW
D_FW3_46,M,D,3,FW,9/9/2023,21/9/2023,D_FW
D_FW3_47,M,D,3,FW,8/9/2023,,D_FW
D_FW3_48,F,D,3,FW,9/9/2023,14/9/2023,D_FW
D_FW3_49,M,D,3,FW,8/9/2023,,D_FW
D_FW3_50,M,D,3,FW,8/9/2023,13/9/2023,D_FW
D_FW3_51,M,D,3,FW,8/9/2023,,D_FW
D_FW3_52,F,D,3,FW,8/9/2023,13/9/2023,D_FW
D_FW3_53,M,D,3,FW,8/9/2023,,D_FW
D_FW3_54,F,D,3,FW,8/9/2023,,D_FW
D_FW3_55,F,D,3,FW,9/9/2023,19/9/2023,D_FW
D_FW3_56,M,D,3,FW,8/9/2023,,D_FW
D_FW3_57,M,D,3,FW,8/9/2023,,D_FW
D_FW3_58,F,D,3,FW,9/9/2023,,D_FW
D_FW3_59,M,D,3,FW,8/9/2023,,D_FW
D_FW3_60,M,D,3,FW,9/9/2023,23/9/2023,D_FW
D_FW3_61,F,D,3,FW,10/9/2023,,D_FW
D_FW3_62,M,D,3,FW,8/9/2023,,D_FW
D_FW3_63,F,D,3,FW,9/9/2023,21/9/2023,D_FW
D_FW3_64,F,D,3,FW,10/9/2023,,D_FW
D_FW3_65,F,D,3,FW,10/9/2023,,D_FW
D_FW3_66,F,D,3,FW,10/9/2023,22/9/2023,D_FW
D_FW3_67,M,D,3,FW,8/9/2023,13/9/2023,D_FW
D_FW3_68,F,D,3,FW,9/9/2023,,D_FW
D_FW3_69,F,D,3,FW,9/9/2023,,D_FW
D_FW3_70,F,D,3,FW,9/9/2023,,D_FW
D_FW3_71,M,D,3,FW,9/9/2023,17/9/2023,D_FW
D_FW3_72,F,D,3,FW,9/9/2023,,D_FW
D_FW3_73,F,D,3,FW,10/9/2023,28/9/2023,D_FW
D_FW3_74,M,D,3,FW,10/9/2023,,D_FW
D_FW3_75,F,D,3,FW,10/9/2023,,D_FW
D_FW3_76,M,D,3,FW,13/9/2023,29/9/2023,D_FW
D_FW3_77,M,D,3,FW,12/9/2023,22/9/2023,D_FW
D_FW3_78,F,D,3,FW,14/9/2023,21/9/2023,D_FW
D_FW3_79,F,D,3,FW,13/9/2023,22/9/2023,D_FW
D_FW3_81,M,D,3,FW,16/9/2023,28/9/2023,D_FW
D_FW3_82,F,D,3,FW,14/9/2023,28/9/2023,D_FW
D_FW3_83,F,D,3,FW,17/9/2023,1/10/2023,D_FW
D_FW3_84,M,D,3,FW,23/9/2023,4/10/2023,D_FW
D_FW3_85,F,D,3,FW,22/9/2023,5/10/2023,D_FW
D_FW3_86,M,D,3,FW,24/9/2023,8/10/2023,D_FW
WT_FW1_01,M,WT_1,1,FW,5/9/2023,,WT_FW
WT_FW1_02,M,WT_1,1,FW,6/9/2023,16/9/2023,WT_FW
WT_FW1_03,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_04,M,WT_1,1,FW,6/9/2023,20/9/2023,WT_FW
WT_FW1_06,F,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_07,F,WT_1,1,FW,6/9/2023,13/9/2023,WT_FW
WT_FW1_08,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_09,F,WT_1,1,FW,6/9/2023,13/9/2023,WT_FW
WT_FW1_11,M,WT_1,1,FW,5/9/2023,,WT_FW
WT_FW1_12,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_13,M,WT_1,1,FW,7/9/2023,,WT_FW
WT_FW1_15,M,WT_1,1,FW,6/9/2023,14/9/2023,WT_FW
WT_FW1_16,F,WT_1,1,FW,6/9/2023,,WT_FW
WT_FW1_17,M,WT_1,1,FW,6/9/2023,28/9/2023,WT_FW
WT_FW1_18,F,WT_1,1,FW,6/9/2023,13/9/2023,WT_FW
WT_FW1_19,M,WT_1,1,FW,6/9/2023,16/9/2023,WT_FW
WT_FW1_20,F,WT_1,1,FW,7/9/2023,,WT_FW
